0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
MLA904470187,Terreno En Venta En La Juanita,99000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470187-terreno-en-venta-en-la-juanita-_JM,Uruguay,Maldonado,RUTA 10 al 100,Otras Ciudades,AR,Argentina,-34.83712,-54.658737,450 m²,450.0,m²
MLA904470181,Lote | Memorias,75000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470181-lote-memorias-_JM,Uruguay,Maldonado,MEMORIAS al 100,,AR,Argentina,-34.902775,-55.03851,1297 m²,1297.0,m²
MLA904468123,Lote | Memorias,75000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468123-lote-memorias-_JM,Uruguay,Maldonado,MEMORIAS al 100,,AR,Argentina,-34.902775,-55.03851,1262 m²,1262.0,m²
MLA904468121,Terreno En Venta En Santa Monica,32000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468121-terreno-en-venta-en-santa-monica-_JM,Uruguay,Maldonado,RUTA 10 al 100,Otras Ciudades,AR,Argentina,-34.853462,-54.71186,420 m²,420.0,m²
MLA904470175,Terreno En Venta En Pueblo Mio,120000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470175-terreno-en-venta-en-pueblo-mio-_JM,Uruguay,Maldonado,RUTA 104 al 100,Punta del Este,AR,Argentina,-34.86174,-54.830006,4000 m²,4000.0,m²
MLA904468120,Terreno En Venta En San Vicente,90000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468120-terreno-en-venta-en-san-vicente-_JM,Uruguay,Maldonado,,Otras Ciudades,AR,Argentina,-34.876205,-54.76626,750 m²,750.0,m²
MLA904468119,Terreno En Venta En San Vicente,65000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468119-terreno-en-venta-en-san-vicente-_JM,Uruguay,Maldonado,,Otras Ciudades,AR,Argentina,-34.87379,-54.76961,745 m²,745.0,m²
MLA904468113,Terreno En Venta En Ocean Park,38000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468113-terreno-en-venta-en-ocean-park-_JM,Uruguay,Maldonado,SAN JUAN DE LUZ al 100,,AR,Argentina,-34.86904,-55.11403,703 m²,703.0,m²
MLA904468110,Lote | Biarritz,38000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468110-lote-biarritz-_JM,Uruguay,Maldonado,BIARRITZ al 100,,AR,Argentina,-34.872528,-55.124786,830 m²,830.0,m²
MLA904470145,Lote | Yosemite,33000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470145-lote-yosemite-_JM,Uruguay,Maldonado,YOSEMITE al 100,,AR,Argentina,-34.869022,-55.122005,1035 m²,1035.0,m²
MLA904468089,Terreno En Venta En Santa Monica,145000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468089-terreno-en-venta-en-santa-monica-_JM,Uruguay,Otros Departamentos,CALLE 4   al 400,Otras Ciudades,AR,Argentina,-34.835915,-54.645145,420 m²,420.0,m²
MLA904469080,Terreno En Venta En Pueblo Mio,130000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469080-terreno-en-venta-en-pueblo-mio-_JM,Uruguay,Maldonado,RUTA 104 al 100,Punta del Este,AR,Argentina,-34.865623,-54.82099,4000 m²,4000.0,m²
MLA904470126,Terreno En Venta En Lomas De San Vicente,255000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470126-terreno-en-venta-en-lomas-de-san-vicente-_JM,Uruguay,Otros Departamentos,,Otras Ciudades,AR,Argentina,-34.87297,-54.769524,4705 m²,4705.0,m²
MLA904470121,Lote | Barrancas De La Ballena,85000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470121-lote-barrancas-de-la-ballena-_JM,Uruguay,Maldonado,BARRANCAS DE LA BALLENA al 100,,AR,Argentina,-34.905617,-55.02798,510 m²,510.0,m²
MLA904469068,Lote | Barrancas De La Ballena,85000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469068-lote-barrancas-de-la-ballena-_JM,Uruguay,Maldonado,BARRANCAS DE LA BALLENA al 100,,AR,Argentina,-34.905617,-55.02798,510 m²,510.0,m²
MLA904468063,Terreno En Venta En Golf,185000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468063-terreno-en-venta-en-golf-_JM,Uruguay,Maldonado,ISABEL DE CASTILLA al 100,Punta del Este,AR,Argentina,-34.924007,-54.91175,1556 m²,1556.0,m²
MLA904470112,Terreno En Venta En Rincon Del Indio,94000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470112-terreno-en-venta-en-rincon-del-indio-_JM,Uruguay,Maldonado,FEDERICO GARCIA LORCA al 100,Punta del Este,AR,Argentina,-34.92204,-54.89733,1250 m²,1250.0,m²
MLA904468062,Terreno En Venta En Balneario Buenos Aires,72000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468062-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,CALLE 8 al 100,Punta del Este,AR,Argentina,-34.89889,-54.804913,450 m²,450.0,m²
MLA904468052,Terreno En Venta En Ocean Park,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468052-terreno-en-venta-en-ocean-park-_JM,Uruguay,Maldonado,CORTINA D'AMPEZZO al 100,,AR,Argentina,-34.876957,-55.117393,450 m²,450.0,m²
MLA904470104,Terreno En Venta En Costa Bonita,34500,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470104-terreno-en-venta-en-costa-bonita-_JM,Uruguay,Otros Departamentos,,Otras Ciudades,AR,Argentina,-34.776047,-54.540886,545 m²,545.0,m²
MLA904470099,Terreno En Venta En Montoya,208000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470099-terreno-en-venta-en-montoya-_JM,Uruguay,Maldonado,"AVDA, JAUREGUIBERRY al 100",Otras Ciudades,AR,Argentina,-34.9105,-54.847363,504 m²,504.0,m²
MLA904468041,Terreno En Venta En El Chorro,168000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468041-terreno-en-venta-en-el-chorro-_JM,Uruguay,Maldonado,EL EDEN al 100,Punta del Este,AR,Argentina,-34.90184,-54.81923,728 m²,728.0,m²
MLA904468038,Lote | Pescadillas,140000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468038-lote-pescadillas-_JM,Uruguay,Maldonado,PESCADILLAS al 100,Otras Ciudades,AR,Argentina,-34.90253,-54.812225,516 m²,516.0,m²
MLA904468037,Lote | Pescadillas,140000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468037-lote-pescadillas-_JM,Uruguay,Maldonado,PESCADILLAS al 100,Otras Ciudades,AR,Argentina,-34.901836,-54.811443,516 m²,516.0,m²
MLA904468033,Lote | Calle 17,54000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468033-lote-calle-17-_JM,Uruguay,Maldonado,CALLE 17 al 100,Punta del Este,AR,Argentina,-34.96589,-54.94673,450 m²,450.0,m²
MLA904468011,Terreno En Venta En El Quijote ,128000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468011-terreno-en-venta-en-el-quijote-_JM,Uruguay,Maldonado,CAMINO DEL CERRO EGUZQUIZA al 100,Otras Ciudades,AR,Argentina,-34.829464,-54.90163,5000 m²,5000.0,m²
MLA904469054,Terreno En Venta En Balneario Buenos Aires,54000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469054-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 40 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,448 m²,448.0,m²
MLA904470088,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470088-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 40 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
MLA904470087,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470087-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 40 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
MLA904469053,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469053-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 39 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
MLA904470085,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470085-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 39 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
MLA904469051,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469051-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 39 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
MLA904468002,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468002-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 38 al 100,Punta del Este,AR,Argentina,-34.886253,-54.784878,450 m²,450.0,m²
MLA904467988,Terreno En Venta En Santa Monica,145000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904467988-terreno-en-venta-en-santa-monica-_JM,Uruguay,Otros Departamentos,CALLE 4   al 400,Otras Ciudades,AR,Argentina,-34.85653,-54.716675,420 m²,420.0,m²
MLA904465492,Terreno - San Martin De Los Andes,50000,USD,2021-04-08T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904465492-terreno-san-martin-de-los-andes-_JM,Neuquén,San Martin de los Andes,Las Marías del Valle Maz. H,,AR,Argentina,-40.089417,-71.14262,1514 m²,1514.0,m²
MLA904463899,Terrenos O Lotes Venta Constitución,810000,USD,2021-06-04T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904463899-terrenos-o-lotes-venta-constitucion-_JM,Capital Federal,Capital Federal,Irigoyen Bernardo de al 1500,Constitución,AR,Argentina,-34.626583,-58.378532,934 m²,934.0,m²
MLA904466094,Terrenos O Lotes Venta San Isidro,996000,USD,2021-06-04T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904466094-terrenos-o-lotes-venta-san-isidro-_JM,Bs.As. G.B.A. Norte,San Isidro,Alberti Monsenor al 600,San Isidro,AR,Argentina,-34.46916,-58.51719,732 m²,732.0,m²
MLA904450160,Espectacular Lote En Barrio San Pablo,29000,USD,2021-04-16T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904450160-espectacular-lote-en-barrio-san-pablo-_JM,Bs.As. G.B.A. Norte,Pilar,Barrio Cerrado San Pablo Lote / N° 0,,AR,Argentina,-34.466316,-58.91537,510 m²,510.0,m²
MLA904417014,Lote Al Agua En Venta En Santa Clara - Villanueva,300000,USD,2021-01-22T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904417014-lote-al-agua-en-venta-en-santa-clara-villanueva-_JM,Bs.As. G.B.A. Norte,Tigre,Boulevard de Todos los Santos al 5700,Santa Clara,AR,Argentina,-34.425087,-58.57966,1000 m²,1000.0,m²
MLA904394132,Terreno - Barrio Lagos De San Eliseo,57000,USD,2021-01-31T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904394132-terreno-barrio-lagos-de-san-eliseo-_JM,Bs.As. G.B.A. Sur,Presidente Perón,Hermoso Lote Fondo Laguna Lagos de San Eliseo,,AR,Argentina,-35.002197,-58.469727,850 m²,850.0,m²
MLA904382092,Terreno - San Ramon,29800,USD,2021-04-06T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904382092-terreno-san-ramon-_JM,Bs.As. G.B.A. Norte,Pilar,Lote Venta Pilar,Pilar del Este,AR,Argentina,-34.38071,-58.86438,453 m²,453.0,m²
MLA904376850,Terreno - Salida A Dos Calles - A Metros De Camino De Cintura - 1440m2,138000,USD,2021-06-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904376850-terreno-salida-a-dos-calles-a-metros-de-camino-de-cintura-1440m2-_JM,Bs.As. G.B.A. Sur,Esteban Echeverría,(dbj-234) Grecia al 7500 -   Excelente Ubicacion - Zona Industrial,,AR,Argentina,-34.743034,-58.492805,720 m²,720.0,m²
MLA904359486,Lote En Cerezos Ii,1750000,ARS,2021-04-09T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904359486-lote-en-cerezos-ii-_JM,Neuquén,Plottier,Sin Nombre  100,,AR,Argentina,-38.947567,-68.22885,348 m²,348.0,m²
MLA904348928,"Terreno Lote  En Venta Ubicado En Puertos, Escobar",220000,USD,2021-04-05T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904348928-terreno-lote-en-venta-ubicado-en-puertos-escobar-_JM,Bs.As. G.B.A. Norte,Escobar,Costas 0,Puertos,AR,Argentina,-34.332027,-58.731647,853.45 m²,853.45,m²
MLA904326847,Lotes,72000,USD,2021-03-01T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904326847-lotes-_JM,Bs.As. G.B.A. Sur,Ezeiza,LA Alameda-ruta 58 km 9.5,Canning,AR,Argentina,-38.416096,-63.616673,900 m²,900.0,m²
MLA904411258,Terreno En Venta En Avellaneda Este,1100000,USD,2021-04-26T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904411258-terreno-en-venta-en-avellaneda-este-_JM,Bs.As. G.B.A. Sur,Avellaneda,COLON al 300,Avellaneda,AR,Argentina,-34.664948,-58.366352,2053 m²,2053.0,m²
MLA904409827,Terreno - Puerto  San Martin - Escriturado,12500,USD,2021-02-25T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904409827-terreno-puerto-san-martin-escriturado-_JM,Santa Fe,San Lorenzo,,Puerto General San Martín,AR,Argentina,-32.716114,-60.73146,288 m²,288.0,m²
MLA904394339,Lote - Puerto San Martin - Escriturado,12500,USD,2021-02-25T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904394339-lote-puerto-san-martin-escriturado-_JM,Santa Fe,San Lorenzo,,Puerto General San Martín,AR,Argentina,-32.716114,-60.73146,288 m²,288.0,m²
MLA904407751,Lote - Ecopueblo Alvear - Todos Los Servicios,20000,USD,2021-02-25T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904407751-lote-ecopueblo-alvear-todos-los-servicios-_JM,Santa Fe,Rosario,,Alvear,AR,Argentina,-32.944607,-60.654915,250 m²,250.0,m²
MLA904470371,Oportunidad Hermoso Lote Greenville!!!,79200,USD,2021-04-03T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470371-oportunidad-hermoso-lote-greenville-_JM,Bs.As. G.B.A. Sur,Berazategui,Autopista Buenos Aires La Plata Km al 100,,AR,Argentina,-34.753025,-58.19124,720 m²,720.0,m²
MLA904470187,Terreno En Venta En La Juanita,99000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470187-terreno-en-venta-en-la-juanita-_JM,Uruguay,Maldonado,RUTA 10 al 100,Otras Ciudades,AR,Argentina,-34.83712,-54.658737,450 m²,450.0,m²
MLA904470181,Lote | Memorias,75000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470181-lote-memorias-_JM,Uruguay,Maldonado,MEMORIAS al 100,,AR,Argentina,-34.902775,-55.03851,1297 m²,1297.0,m²
MLA904468123,Lote | Memorias,75000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468123-lote-memorias-_JM,Uruguay,Maldonado,MEMORIAS al 100,,AR,Argentina,-34.902775,-55.03851,1262 m²,1262.0,m²
MLA904468121,Terreno En Venta En Santa Monica,32000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468121-terreno-en-venta-en-santa-monica-_JM,Uruguay,Maldonado,RUTA 10 al 100,Otras Ciudades,AR,Argentina,-34.853462,-54.71186,420 m²,420.0,m²
MLA904470175,Terreno En Venta En Pueblo Mio,120000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470175-terreno-en-venta-en-pueblo-mio-_JM,Uruguay,Maldonado,RUTA 104 al 100,Punta del Este,AR,Argentina,-34.86174,-54.830006,4000 m²,4000.0,m²
MLA904468120,Terreno En Venta En San Vicente,90000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468120-terreno-en-venta-en-san-vicente-_JM,Uruguay,Maldonado,,Otras Ciudades,AR,Argentina,-34.876205,-54.76626,750 m²,750.0,m²
MLA904468119,Terreno En Venta En San Vicente,65000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468119-terreno-en-venta-en-san-vicente-_JM,Uruguay,Maldonado,,Otras Ciudades,AR,Argentina,-34.87379,-54.76961,745 m²,745.0,m²
MLA904468113,Terreno En Venta En Ocean Park,38000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468113-terreno-en-venta-en-ocean-park-_JM,Uruguay,Maldonado,SAN JUAN DE LUZ al 100,,AR,Argentina,-34.86904,-55.11403,703 m²,703.0,m²
MLA904468110,Lote | Biarritz,38000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468110-lote-biarritz-_JM,Uruguay,Maldonado,BIARRITZ al 100,,AR,Argentina,-34.872528,-55.124786,830 m²,830.0,m²
MLA904470145,Lote | Yosemite,33000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470145-lote-yosemite-_JM,Uruguay,Maldonado,YOSEMITE al 100,,AR,Argentina,-34.869022,-55.122005,1035 m²,1035.0,m²
MLA904468089,Terreno En Venta En Santa Monica,145000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468089-terreno-en-venta-en-santa-monica-_JM,Uruguay,Otros Departamentos,CALLE 4   al 400,Otras Ciudades,AR,Argentina,-34.835915,-54.645145,420 m²,420.0,m²
MLA904469080,Terreno En Venta En Pueblo Mio,130000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469080-terreno-en-venta-en-pueblo-mio-_JM,Uruguay,Maldonado,RUTA 104 al 100,Punta del Este,AR,Argentina,-34.865623,-54.82099,4000 m²,4000.0,m²
MLA904470126,Terreno En Venta En Lomas De San Vicente,255000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470126-terreno-en-venta-en-lomas-de-san-vicente-_JM,Uruguay,Otros Departamentos,,Otras Ciudades,AR,Argentina,-34.87297,-54.769524,4705 m²,4705.0,m²
MLA904470121,Lote | Barrancas De La Ballena,85000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470121-lote-barrancas-de-la-ballena-_JM,Uruguay,Maldonado,BARRANCAS DE LA BALLENA al 100,,AR,Argentina,-34.905617,-55.02798,510 m²,510.0,m²
MLA904469068,Lote | Barrancas De La Ballena,85000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469068-lote-barrancas-de-la-ballena-_JM,Uruguay,Maldonado,BARRANCAS DE LA BALLENA al 100,,AR,Argentina,-34.905617,-55.02798,510 m²,510.0,m²
MLA904468063,Terreno En Venta En Golf,185000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468063-terreno-en-venta-en-golf-_JM,Uruguay,Maldonado,ISABEL DE CASTILLA al 100,Punta del Este,AR,Argentina,-34.924007,-54.91175,1556 m²,1556.0,m²
MLA904470112,Terreno En Venta En Rincon Del Indio,94000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470112-terreno-en-venta-en-rincon-del-indio-_JM,Uruguay,Maldonado,FEDERICO GARCIA LORCA al 100,Punta del Este,AR,Argentina,-34.92204,-54.89733,1250 m²,1250.0,m²
MLA904468062,Terreno En Venta En Balneario Buenos Aires,72000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468062-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,CALLE 8 al 100,Punta del Este,AR,Argentina,-34.89889,-54.804913,450 m²,450.0,m²
MLA904468052,Terreno En Venta En Ocean Park,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468052-terreno-en-venta-en-ocean-park-_JM,Uruguay,Maldonado,CORTINA D'AMPEZZO al 100,,AR,Argentina,-34.876957,-55.117393,450 m²,450.0,m²
MLA904470104,Terreno En Venta En Costa Bonita,34500,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470104-terreno-en-venta-en-costa-bonita-_JM,Uruguay,Otros Departamentos,,Otras Ciudades,AR,Argentina,-34.776047,-54.540886,545 m²,545.0,m²
MLA904470099,Terreno En Venta En Montoya,208000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470099-terreno-en-venta-en-montoya-_JM,Uruguay,Maldonado,"AVDA, JAUREGUIBERRY al 100",Otras Ciudades,AR,Argentina,-34.9105,-54.847363,504 m²,504.0,m²
MLA904468041,Terreno En Venta En El Chorro,168000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468041-terreno-en-venta-en-el-chorro-_JM,Uruguay,Maldonado,EL EDEN al 100,Punta del Este,AR,Argentina,-34.90184,-54.81923,728 m²,728.0,m²
MLA904468038,Lote | Pescadillas,140000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468038-lote-pescadillas-_JM,Uruguay,Maldonado,PESCADILLAS al 100,Otras Ciudades,AR,Argentina,-34.90253,-54.812225,516 m²,516.0,m²
MLA904468037,Lote | Pescadillas,140000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468037-lote-pescadillas-_JM,Uruguay,Maldonado,PESCADILLAS al 100,Otras Ciudades,AR,Argentina,-34.901836,-54.811443,516 m²,516.0,m²
MLA904468033,Lote | Calle 17,54000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468033-lote-calle-17-_JM,Uruguay,Maldonado,CALLE 17 al 100,Punta del Este,AR,Argentina,-34.96589,-54.94673,450 m²,450.0,m²
MLA904468011,Terreno En Venta En El Quijote ,128000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904468011-terreno-en-venta-en-el-quijote-_JM,Uruguay,Maldonado,CAMINO DEL CERRO EGUZQUIZA al 100,Otras Ciudades,AR,Argentina,-34.829464,-54.90163,5000 m²,5000.0,m²
MLA904469054,Terreno En Venta En Balneario Buenos Aires,54000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469054-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 40 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,448 m²,448.0,m²
MLA904470088,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470088-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 40 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
MLA904470087,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904470087-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 40 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
MLA904469053,Terreno En Venta En Balneario Buenos Aires,48000,USD,2021-04-10T04:00:00.000Z,https://terreno.mercadolibre.com.ar/MLA-904469053-terreno-en-venta-en-balneario-buenos-aires-_JM,Uruguay,Maldonado,calle 39 al 100,Punta del Este,AR,Argentina,-34.90494,-54.82775,450 m²,450.0,m²
